tweet_id,tweet_date,country,sentiment
1.24919E+018,04/12/2020,United States,2
1.25258E+018,04/21/2020,United States,2
1.25265E+018,04/21/2020,United States,2
1.2527E+018,04/21/2020,United States,0
1.25338E+018,04/23/2020,United States,2
1.25497E+018,04/28/2020,United States,0
1.248E+018,04/08/2020,United States,2
1.24846E+018,04/10/2020,United States,2
1.24912E+018,04/11/2020,United States,2
1.25063E+018,04/16/2020,United States,2
1.25275E+018,04/21/2020,United States,2
1.2528E+018,04/22/2020,United States,2
1.25573E+018,04/30/2020,United Kingdom,2
1.25911E+018,05/09/2020,United States,0
1.24879E+018,04/11/2020,United States,2
1.24931E+018,04/12/2020,United States,2
1.25027E+018,04/15/2020,United States,0
1.255E+018,04/28/2020,United Kingdom,2
1.25572E+018,04/30/2020,United States,0
1.25576E+018,04/30/2020,United States,2
1.25655E+018,05/02/2020,United Kingdom,2
1.24514E+018,04/01/2020,United Kingdom,0
1.24559E+018,04/02/2020,Mexico,0
1.24573E+018,04/02/2020,United States,2
1.24716E+018,04/06/2020,United States,0
1.24723E+018,04/06/2020,United States,2
1.2478E+018,04/08/2020,United States,2
1.24974E+018,04/13/2020,United Kingdom,0
1.25167E+018,04/19/2020,United States,0
1.25231E+018,04/20/2020,United States,0
1.25778E+018,05/05/2020,United Kingdom,0
1.2589E+018,05/08/2020,United States,0
1.24673E+018,04/05/2020,United Kingdom,2
1.24731E+018,04/06/2020,United States,0
1.24886E+018,04/11/2020,United States,2
1.2523E+018,04/20/2020,United States,0
1.25275E+018,04/22/2020,United States,2
1.25354E+018,04/24/2020,New Zealand,0
1.25463E+018,04/27/2020,United Kingdom,2
1.2576E+018,05/05/2020,United States,2
1.2453E+018,04/01/2020,United Kingdom,0
1.25182E+018,04/19/2020,United Kingdom,0
1.25316E+018,04/23/2020,United States,2
1.25582E+018,04/30/2020,Canada,0
1.25632E+018,05/01/2020,United States,0
1.25645E+018,05/02/2020,Mexico,2
1.25785E+018,05/06/2020,Mexico,0
1.25883E+018,05/08/2020,New Zealand,2
1.24647E+018,04/04/2020,United Kingdom,2
1.25151E+018,04/18/2020,United Kingdom,0
1.25534E+018,04/29/2020,United States,0
1.25809E+018,05/06/2020,United Kingdom,2
1.25829E+018,05/07/2020,United States,2
1.24516E+018,04/01/2020,United States,2
1.24956E+018,04/13/2020,United States,2
1.24975E+018,04/13/2020,United States,0
1.25021E+018,04/14/2020,United States,2
1.25348E+018,04/24/2020,United States,0
1.25456E+018,04/27/2020,United Kingdom,2
1.2561E+018,05/01/2020,United States,0
1.25659E+018,05/02/2020,Mexico,2
1.25786E+018,05/06/2020,United States,2
1.24581E+018,04/02/2020,United States,2
1.24609E+018,04/03/2020,Mexico,0
1.24634E+018,04/04/2020,United States,0
1.24652E+018,04/04/2020,United States,0
1.24658E+018,04/04/2020,United States,2
1.2493E+018,04/12/2020,United States,2
1.25214E+018,04/20/2020,United States,0
1.24529E+018,04/01/2020,United States,2
1.2485E+018,04/10/2020,United Kingdom,2
1.25055E+018,04/15/2020,United States,2
1.25326E+018,04/23/2020,United Kingdom,2
1.25336E+018,04/23/2020,United States,0
1.25461E+018,04/27/2020,United States,2
1.25464E+018,04/27/2020,United States,2
1.2556E+018,04/29/2020,United Kingdom,2
1.24988E+018,04/14/2020,United States,2
1.25172E+018,04/19/2020,United States,2
1.25197E+018,04/19/2020,United States,0
1.25266E+018,04/21/2020,United States,2
1.25732E+018,05/04/2020,Mexico,2
1.25911E+018,05/09/2020,United States,2
1.2595E+018,05/10/2020,United Kingdom,2
1.24533E+018,04/01/2020,United States,2
1.24697E+018,04/06/2020,United States,2
1.2505E+018,04/15/2020,United Kingdom,0
1.25276E+018,04/22/2020,United States,2
1.25297E+018,04/22/2020,United States,2
1.25299E+018,04/22/2020,United States,2
1.25537E+018,04/29/2020,United States,2
1.25354E+018,04/24/2020,United States,0
1.25477E+018,04/27/2020,United States,0
1.25567E+018,04/30/2020,United States,2
1.24732E+018,04/07/2020,United States,2
1.24765E+018,04/07/2020,United States,0
1.2479E+018,04/08/2020,United States,0
1.2482E+018,04/09/2020,United States,2
1.24914E+018,04/12/2020,United States,2
1.25448E+018,04/26/2020,United Kingdom,2
1.25683E+018,05/03/2020,United States,2
1.25786E+018,05/06/2020,United States,2
1.24963E+018,04/13/2020,Mexico,0
1.25018E+018,04/14/2020,United States,2
1.25123E+018,04/17/2020,United Kingdom,2
1.252E+018,04/19/2020,United States,2
1.25205E+018,04/20/2020,United States,2
1.24699E+018,04/06/2020,United States,2
1.24716E+018,04/06/2020,United States,2
1.24911E+018,04/11/2020,United States,0
1.2497E+018,04/13/2020,United States,2
1.25083E+018,04/16/2020,United States,2
1.25427E+018,04/26/2020,United States,2
1.25438E+018,04/26/2020,United Kingdom,2
1.25692E+018,05/03/2020,United Kingdom,2
1.24686E+018,04/05/2020,United States,2
1.25079E+018,04/16/2020,United States,0
1.25355E+018,04/24/2020,United States,2
1.25493E+018,04/28/2020,United States,0
1.25595E+018,04/30/2020,United Kingdom,2
1.25684E+018,05/03/2020,United Kingdom,2
1.25921E+018,05/09/2020,United States,2
1.24546E+018,04/01/2020,United States,0
1.248E+018,04/08/2020,United States,2
1.24898E+018,04/11/2020,United Kingdom,0
1.25208E+018,04/20/2020,United States,2
1.25265E+018,04/21/2020,United States,2
1.25619E+018,05/01/2020,United Kingdom,2
1.24731E+018,04/06/2020,United States,0
1.24954E+018,04/13/2020,United States,2
1.25057E+018,04/15/2020,United States,2
1.25303E+018,04/22/2020,United Kingdom,2
1.25334E+018,04/23/2020,United States,2
1.25561E+018,04/29/2020,United States,2
1.25622E+018,05/01/2020,United States,0
1.25853E+018,05/07/2020,United States,2
1.24904E+018,04/11/2020,United States,2
1.24951E+018,04/13/2020,United States,0
1.25272E+018,04/21/2020,United States,2
1.25701E+018,05/03/2020,United States,2
1.24898E+018,04/11/2020,United Kingdom,2
1.25134E+018,04/18/2020,United States,2
1.25151E+018,04/18/2020,United States,2
1.25352E+018,04/24/2020,United States,2
1.25382E+018,04/24/2020,United States,2
1.25521E+018,04/28/2020,United Kingdom,2
1.24619E+018,04/03/2020,United States,2
1.24743E+018,04/07/2020,United States,2
1.24891E+018,04/11/2020,United Kingdom,2
1.25049E+018,04/15/2020,United States,2
1.25191E+018,04/19/2020,United States,2
1.25302E+018,04/22/2020,United Kingdom,2
1.25435E+018,04/26/2020,United Kingdom,2
1.24572E+018,04/02/2020,United States,2
1.24909E+018,04/11/2020,United States,2
1.25048E+018,04/15/2020,United States,2
1.25112E+018,04/17/2020,United States,0
1.25124E+018,04/17/2020,United States,2
1.25484E+018,04/27/2020,United States,2
1.25599E+018,04/30/2020,United Kingdom,2
1.25936E+018,05/10/2020,Mexico,0
1.25118E+018,04/17/2020,United States,2
1.25418E+018,04/25/2020,United States,0
1.25441E+018,04/26/2020,Mexico,2
1.25792E+018,05/06/2020,United States,2
1.24909E+018,04/11/2020,United Kingdom,2
1.25087E+018,04/16/2020,United States,2
1.25224E+018,04/20/2020,United States,0
1.2524E+018,04/21/2020,United Kingdom,0
1.25267E+018,04/21/2020,United States,2
1.25319E+018,04/23/2020,United States,2
1.25353E+018,04/24/2020,United States,2
1.25547E+018,04/29/2020,United States,2
1.2566E+018,05/02/2020,United States,0
1.24839E+018,04/09/2020,United States,2
1.24931E+018,04/12/2020,United Kingdom,2
1.24951E+018,04/13/2020,United States,0
1.25056E+018,04/15/2020,United States,2
1.25166E+018,04/19/2020,United States,2
1.25372E+018,04/24/2020,United Kingdom,0
1.25541E+018,04/29/2020,United States,0
1.25682E+018,05/03/2020,United States,0
1.25808E+018,05/06/2020,United States,0
1.24737E+018,04/07/2020,United States,0
1.24754E+018,04/07/2020,United States,0
1.25134E+018,04/18/2020,United States,0
1.25221E+018,04/20/2020,United Kingdom,2
1.2531E+018,04/22/2020,United States,2
1.25504E+018,04/28/2020,United States,0
1.24556E+018,04/02/2020,United States,2
1.24663E+018,04/05/2020,United States,2
1.24688E+018,04/05/2020,United States,2
1.24702E+018,04/06/2020,United States,2
1.24761E+018,04/07/2020,United States,2
1.2495E+018,04/13/2020,United States,2
1.25013E+018,04/14/2020,United States,2
1.25181E+018,04/19/2020,United Kingdom,2
1.25227E+018,04/20/2020,United States,2
1.25255E+018,04/21/2020,Canada,2
1.25291E+018,04/22/2020,United Kingdom,2
1.25357E+018,04/24/2020,France,2
1.24607E+018,04/03/2020,United Kingdom,2
1.24762E+018,04/07/2020,United States,2
1.25581E+018,04/30/2020,United States,2
1.24546E+018,04/01/2020,United States,2
1.24794E+018,04/08/2020,United States,2
1.24938E+018,04/12/2020,United States,0
1.25098E+018,04/17/2020,United States,2
1.25567E+018,04/30/2020,United States,0
1.25589E+018,04/30/2020,United Kingdom,2
1.25918E+018,05/09/2020,United States,2
1.24613E+018,04/03/2020,United States,2
1.24786E+018,04/08/2020,United Kingdom,2
1.2519E+018,04/19/2020,United States,0
1.25297E+018,04/22/2020,United States,2
1.25361E+018,04/24/2020,United Kingdom,2
1.25844E+018,05/07/2020,United States,2
1.25919E+018,05/09/2020,United States,2
1.24544E+018,04/01/2020,United Kingdom,2
1.24641E+018,04/04/2020,United Kingdom,2
1.24841E+018,04/10/2020,United States,2
1.24931E+018,04/12/2020,United Kingdom,2
1.25119E+018,04/17/2020,United States,2
1.25121E+018,04/17/2020,United States,2
1.25236E+018,04/20/2020,United States,2
1.25353E+018,04/24/2020,United States,2
1.24669E+018,04/05/2020,United States,0
1.25237E+018,04/20/2020,United States,2
1.25371E+018,04/24/2020,United States,2
1.25377E+018,04/24/2020,United States,2
1.2548E+018,04/27/2020,United States,2
1.25678E+018,05/03/2020,United States,0
1.24575E+018,04/02/2020,United States,2
1.24577E+018,04/02/2020,United States,2
1.24723E+018,04/06/2020,United Kingdom,2
1.24805E+018,04/09/2020,United States,0
1.24806E+018,04/09/2020,United States,0
1.2485E+018,04/10/2020,United States,2
1.24904E+018,04/11/2020,United States,2
1.2505E+018,04/15/2020,United Kingdom,0
1.25092E+018,04/16/2020,United States,2
1.25748E+018,05/05/2020,United States,2
1.24669E+018,04/05/2020,United States,2
1.24731E+018,04/06/2020,United States,0
1.24907E+018,04/11/2020,United States,2
1.25121E+018,04/17/2020,United States,2
1.25183E+018,04/19/2020,United States,2
1.25204E+018,04/20/2020,United States,2
1.25228E+018,04/20/2020,United States,2
1.25294E+018,04/22/2020,United States,2
1.25339E+018,04/23/2020,United States,0
1.25478E+018,04/27/2020,United States,2
1.25621E+018,05/01/2020,United Kingdom,2
1.24551E+018,04/02/2020,United States,0
1.24796E+018,04/08/2020,United States,2
1.2491E+018,04/11/2020,United Kingdom,0
1.25171E+018,04/19/2020,United States,2
1.2535E+018,04/24/2020,United States,0
1.24693E+018,04/05/2020,United States,2
1.24868E+018,04/10/2020,United Kingdom,2
1.2502E+018,04/14/2020,United States,2
1.25175E+018,04/19/2020,United States,2
1.25276E+018,04/22/2020,United States,2
1.25698E+018,05/03/2020,United Kingdom,2
1.24647E+018,04/04/2020,United States,2
1.24763E+018,04/07/2020,United States,2
1.24845E+018,04/10/2020,United States,2
1.24954E+018,04/13/2020,United States,2
1.25204E+018,04/20/2020,United States,0
1.25368E+018,04/24/2020,United States,2
1.25444E+018,04/26/2020,United Kingdom,2
1.25602E+018,05/01/2020,Mexico,0
1.25877E+018,05/08/2020,United Kingdom,2
1.2593E+018,05/10/2020,United States,2
1.24803E+018,04/08/2020,United States,2
1.249E+018,04/11/2020,United States,2
1.25016E+018,04/14/2020,United States,2
1.25117E+018,04/17/2020,United States,2
1.25117E+018,04/17/2020,United States,0
1.25159E+018,04/18/2020,United Kingdom,2
1.25451E+018,04/26/2020,United States,2
1.24546E+018,04/01/2020,United States,2
1.24621E+018,04/03/2020,United Kingdom,2
1.24768E+018,04/08/2020,United States,2
1.25307E+018,04/22/2020,United Kingdom,2
1.25338E+018,04/23/2020,United States,0
1.2534E+018,04/23/2020,United Kingdom,2
1.2534E+018,04/23/2020,United Kingdom,2
1.25394E+018,04/25/2020,United Kingdom,0
1.25516E+018,04/28/2020,Mexico,2
1.25584E+018,04/30/2020,Mexico,2
1.25635E+018,05/01/2020,United Kingdom,0
1.24836E+018,04/09/2020,United States,0
1.25848E+018,05/07/2020,United States,2
1.25926E+018,05/09/2020,United States,2
1.24898E+018,04/11/2020,United States,0
1.2498E+018,04/13/2020,United Kingdom,2
1.25162E+018,04/18/2020,United States,0
1.25242E+018,04/21/2020,United States,2
1.25303E+018,04/22/2020,United States,2
1.25348E+018,04/24/2020,United States,0
1.25422E+018,04/26/2020,United States,2
1.25459E+018,04/27/2020,United States,2
1.25558E+018,04/29/2020,United States,2
1.25623E+018,05/01/2020,United States,2
1.25802E+018,05/06/2020,United States,2
1.25017E+018,04/14/2020,United States,2
1.25026E+018,04/15/2020,United States,2
1.25186E+018,04/19/2020,United States,2
1.25663E+018,05/02/2020,United States,2
1.25851E+018,05/07/2020,United States,2
1.25931E+018,05/10/2020,United States,0
1.24572E+018,04/02/2020,United States,2
1.24715E+018,04/06/2020,United States,0
1.25261E+018,04/21/2020,United States,2
1.25264E+018,04/21/2020,United Kingdom,2
1.25303E+018,04/22/2020,United Kingdom,2
1.25628E+018,05/01/2020,United States,0
1.25674E+018,05/03/2020,United States,2
1.24899E+018,04/11/2020,United States,2
1.24977E+018,04/13/2020,United States,2
1.24981E+018,04/13/2020,United States,2
1.25476E+018,04/27/2020,United States,2
1.25767E+018,05/05/2020,United States,2
1.25203E+018,04/20/2020,Mexico,2
1.25457E+018,04/27/2020,United States,2
1.25607E+018,05/01/2020,United States,0
1.24651E+018,04/04/2020,United States,2
1.24829E+018,04/09/2020,United States,0
1.24956E+018,04/13/2020,United States,2
1.25173E+018,04/19/2020,United Kingdom,2
1.25207E+018,04/20/2020,United States,0
1.25388E+018,04/25/2020,United States,2
1.25492E+018,04/27/2020,United Kingdom,2
1.25215E+018,04/20/2020,United States,2
1.25414E+018,04/25/2020,United States,2
1.24609E+018,04/03/2020,United States,0
1.2497E+018,04/13/2020,United States,0
1.25372E+018,04/24/2020,Canada,0
1.25555E+018,04/29/2020,United States,2
1.25965E+018,05/11/2020,United States,2
1.2479E+018,04/08/2020,United Kingdom,2
1.24871E+018,04/10/2020,United Kingdom,2
1.25018E+018,04/14/2020,United States,2
1.25098E+018,04/17/2020,United States,2
1.25206E+018,04/20/2020,United States,2
1.25424E+018,04/26/2020,United States,2
1.25508E+018,04/28/2020,United States,0
1.25634E+018,05/01/2020,United States,2
1.25715E+018,05/04/2020,United States,0
1.24731E+018,04/06/2020,United States,0
1.25127E+018,04/17/2020,United States,2
1.25476E+018,04/27/2020,United Kingdom,2
1.25627E+018,05/01/2020,Canada,2
1.24732E+018,04/07/2020,United States,2
1.24732E+018,04/07/2020,Canada,2
1.24806E+018,04/09/2020,United States,0
1.25132E+018,04/18/2020,United States,2
1.25221E+018,04/20/2020,Canada,2
1.25271E+018,04/21/2020,United States,2
1.25314E+018,04/23/2020,United States,2
1.25422E+018,04/26/2020,United States,2
1.25675E+018,05/03/2020,United States,0
1.25735E+018,05/04/2020,United States,0
1.24601E+018,04/03/2020,United Kingdom,2
1.24613E+018,04/03/2020,United States,2
1.2475E+018,04/07/2020,United States,2
1.24825E+018,04/09/2020,United States,2
1.25083E+018,04/16/2020,United Kingdom,2
1.25101E+018,04/17/2020,United States,2
1.25456E+018,04/27/2020,United States,0
1.25949E+018,05/10/2020,United States,2
1.24572E+018,04/02/2020,United States,2
1.24617E+018,04/03/2020,France,2
1.24987E+018,04/14/2020,United States,2
1.25297E+018,04/22/2020,United Kingdom,0
1.25537E+018,04/29/2020,United States,2
1.25538E+018,04/29/2020,United Kingdom,2
1.25587E+018,04/30/2020,United States,2
1.25622E+018,05/01/2020,United States,2
1.24575E+018,04/02/2020,United Kingdom,2
1.24691E+018,04/05/2020,United States,2
1.2488E+018,04/11/2020,United States,2
1.24912E+018,04/11/2020,United States,0
1.25166E+018,04/18/2020,United States,2
1.25802E+018,05/06/2020,United States,2
1.25989E+018,05/11/2020,United States,2
1.25108E+018,04/17/2020,France,0
1.25191E+018,04/19/2020,United States,2
1.25222E+018,04/20/2020,United States,0
1.25304E+018,04/22/2020,United States,2
1.25381E+018,04/24/2020,United States,2
1.24549E+018,04/01/2020,United States,2
1.2468E+018,04/05/2020,France,2
1.24692E+018,04/05/2020,United States,0
1.24782E+018,04/08/2020,United Kingdom,2
1.25418E+018,04/25/2020,United States,0
1.25615E+018,05/01/2020,United States,2
1.24551E+018,04/02/2020,United States,2
1.24615E+018,04/03/2020,United States,2
1.247E+018,04/06/2020,United States,2
1.24965E+018,04/13/2020,France,2
1.24972E+018,04/13/2020,United States,0
1.25463E+018,04/27/2020,United States,2
1.25521E+018,04/28/2020,United States,2
1.25558E+018,04/29/2020,United States,2
1.24565E+018,04/02/2020,United States,2
1.25027E+018,04/15/2020,United States,0
1.25335E+018,04/23/2020,United States,2
1.25347E+018,04/23/2020,United States,2
1.25403E+018,04/25/2020,United Kingdom,2
1.25447E+018,04/26/2020,United States,2
1.24557E+018,04/02/2020,United States,0
1.25049E+018,04/15/2020,United States,2
1.25096E+018,04/17/2020,United States,0
1.25207E+018,04/20/2020,United States,2
1.25409E+018,04/25/2020,United States,2
1.24772E+018,04/08/2020,United States,0
1.24929E+018,04/12/2020,United States,2
1.25051E+018,04/15/2020,United Kingdom,0
1.25319E+018,04/23/2020,Mexico,0
1.2548E+018,04/27/2020,United States,0
1.24732E+018,04/07/2020,United States,2
1.24806E+018,04/09/2020,United States,0
1.24813E+018,04/09/2020,United States,0
1.24894E+018,04/11/2020,United States,0
1.2496E+018,04/13/2020,Mexico,0
1.25101E+018,04/17/2020,United States,0
1.25481E+018,04/27/2020,United Kingdom,2
1.25488E+018,04/27/2020,United States,2
1.25911E+018,05/09/2020,United Kingdom,2
1.24648E+018,04/04/2020,United States,2
1.2482E+018,04/09/2020,France,2
1.25059E+018,04/16/2020,United States,2
1.25227E+018,04/20/2020,United Kingdom,2
1.25243E+018,04/21/2020,United States,2
1.25421E+018,04/26/2020,United States,0
1.25491E+018,04/27/2020,United Kingdom,2
1.25492E+018,04/27/2020,United States,0
1.25793E+018,05/06/2020,United States,2
1.2594E+018,05/10/2020,United States,2
1.2453E+018,04/01/2020,United States,2
1.24575E+018,04/02/2020,United States,2
1.24874E+018,04/10/2020,United States,2
1.25007E+018,04/14/2020,United Kingdom,0
1.25023E+018,04/15/2020,United States,2
1.25242E+018,04/21/2020,United Kingdom,2
1.25257E+018,04/21/2020,United States,2
1.25696E+018,05/03/2020,United States,2
1.24555E+018,04/02/2020,United States,0
1.24898E+018,04/11/2020,United States,2
1.25075E+018,04/16/2020,United States,2
1.25192E+018,04/19/2020,United States,2
1.25448E+018,04/26/2020,United States,0
1.25605E+018,05/01/2020,United States,2
1.25648E+018,05/02/2020,United Kingdom,2
1.25662E+018,05/02/2020,United States,0
1.26023E+018,05/12/2020,United States,2
1.24549E+018,04/01/2020,United States,0
1.25426E+018,04/26/2020,United States,2
1.25468E+018,04/27/2020,United Kingdom,2
1.2553E+018,04/29/2020,United States,2
1.25553E+018,04/29/2020,United Kingdom,2
1.2561E+018,05/01/2020,United States,2
1.25822E+018,05/07/2020,United States,0
1.24862E+018,04/10/2020,United States,2
1.25151E+018,04/18/2020,United Kingdom,0
1.25224E+018,04/20/2020,United Kingdom,2
1.25277E+018,04/22/2020,United States,2
1.25478E+018,04/27/2020,United States,2
1.2548E+018,04/27/2020,United States,2
1.25634E+018,05/01/2020,United States,2
1.25704E+018,05/03/2020,United Kingdom,0
1.25713E+018,05/04/2020,United States,0
1.25755E+018,05/05/2020,United States,2
1.25779E+018,05/05/2020,United States,2
1.24638E+018,04/04/2020,United Kingdom,2
1.24661E+018,04/05/2020,United States,2
1.24724E+018,04/06/2020,United States,2
1.25072E+018,04/16/2020,United Kingdom,0
1.25114E+018,04/17/2020,United Kingdom,2
1.25118E+018,04/17/2020,United States,0
1.25158E+018,04/18/2020,United Kingdom,2
1.25414E+018,04/25/2020,United States,0
1.2544E+018,04/26/2020,United Kingdom,2
1.25603E+018,05/01/2020,United States,0
1.25672E+018,05/02/2020,United Kingdom,2
1.25736E+018,05/04/2020,United Kingdom,2
1.24565E+018,04/02/2020,United States,0
1.24826E+018,04/09/2020,United States,2
1.24997E+018,04/14/2020,United Kingdom,2
1.25016E+018,04/14/2020,United Kingdom,0
1.25235E+018,04/20/2020,United States,0
1.25541E+018,04/29/2020,United States,2
1.25576E+018,04/30/2020,United Kingdom,0
1.25756E+018,05/05/2020,Mexico,2
1.25075E+018,04/16/2020,United States,0
1.25407E+018,04/25/2020,United Kingdom,2
1.2551E+018,04/28/2020,United States,2
1.25533E+018,04/29/2020,United States,0
1.25627E+018,05/01/2020,United States,0
1.24551E+018,04/02/2020,United States,2
1.24584E+018,04/02/2020,United States,0
1.2459E+018,04/03/2020,United States,2
1.24649E+018,04/04/2020,United States,2
1.24715E+018,04/06/2020,United States,0
1.24844E+018,04/10/2020,United States,0
1.24894E+018,04/11/2020,United States,0
1.24984E+018,04/13/2020,United States,2
1.25493E+018,04/28/2020,United States,0
1.25527E+018,04/28/2020,United States,0
1.25654E+018,05/02/2020,United States,2
1.24588E+018,04/03/2020,United States,2
1.24732E+018,04/07/2020,United States,2
1.24811E+018,04/09/2020,United States,0
1.24859E+018,04/10/2020,United States,2
1.2505E+018,04/15/2020,United States,2
1.25264E+018,04/21/2020,United States,2
1.24736E+018,04/07/2020,United States,2
1.25012E+018,04/14/2020,United Kingdom,2
1.2512E+018,04/17/2020,United Kingdom,0
1.25189E+018,04/19/2020,United States,0
1.24763E+018,04/07/2020,United Kingdom,2
1.2487E+018,04/10/2020,United States,2
1.24906E+018,04/11/2020,United Kingdom,0
1.24988E+018,04/14/2020,United States,2
1.25005E+018,04/14/2020,United States,2
1.25066E+018,04/16/2020,United States,0
1.25315E+018,04/23/2020,United States,2
1.25813E+018,05/06/2020,United States,0
1.24543E+018,04/01/2020,United Kingdom,2
1.25079E+018,04/16/2020,United States,0
1.25657E+018,05/02/2020,United Kingdom,2
1.25723E+018,05/04/2020,United Kingdom,2
1.24549E+018,04/01/2020,United States,2
1.25138E+018,04/18/2020,Mexico,0
1.25163E+018,04/18/2020,United Kingdom,0
1.25525E+018,04/28/2020,United States,0
1.25843E+018,05/07/2020,United Kingdom,2
1.2458E+018,04/02/2020,United States,2
1.24636E+018,04/04/2020,United Kingdom,0
1.24945E+018,04/12/2020,United States,0
1.25353E+018,04/24/2020,United States,0
1.25411E+018,04/25/2020,United States,2
1.25457E+018,04/27/2020,Canada,0
1.25464E+018,04/27/2020,United States,2
1.25683E+018,05/03/2020,United States,2
1.2469E+018,04/05/2020,United Kingdom,0
1.24708E+018,04/06/2020,United States,0
1.24725E+018,04/06/2020,United Kingdom,0
1.25848E+018,05/07/2020,United Kingdom,2
1.24543E+018,04/01/2020,United States,2
1.24643E+018,04/04/2020,United States,2
1.24651E+018,04/04/2020,United States,0
1.24866E+018,04/10/2020,United States,2
1.25254E+018,04/21/2020,United States,2
1.25389E+018,04/25/2020,United States,2
1.25477E+018,04/27/2020,United States,0
1.25636E+018,05/01/2020,United States,2
1.25685E+018,05/03/2020,United States,2
1.25733E+018,05/04/2020,United States,2
1.25971E+018,05/11/2020,United States,0
1.24834E+018,04/09/2020,United Kingdom,2
1.25296E+018,04/22/2020,United States,2
1.25661E+018,05/02/2020,United States,0
1.2567E+018,05/02/2020,United Kingdom,2
1.24801E+018,04/08/2020,United States,2
1.25225E+018,04/20/2020,United States,2
1.25286E+018,04/22/2020,United States,2
1.25312E+018,04/23/2020,United States,0
1.25413E+018,04/25/2020,United States,2
1.25808E+018,05/06/2020,United States,2
1.24721E+018,04/06/2020,United States,2
1.25265E+018,04/21/2020,United States,2
1.25326E+018,04/23/2020,United States,2
1.25342E+018,04/23/2020,United Kingdom,2
1.25368E+018,04/24/2020,United States,2
1.25734E+018,05/04/2020,United States,0
1.24963E+018,04/13/2020,United Kingdom,2
1.24991E+018,04/14/2020,United Kingdom,2
1.25083E+018,04/16/2020,United States,0
1.25348E+018,04/24/2020,United States,0
1.25596E+018,04/30/2020,United States,2
1.25618E+018,05/01/2020,United States,2
1.25662E+018,05/02/2020,United States,2
1.25674E+018,05/02/2020,United Kingdom,2
1.25739E+018,05/04/2020,United Kingdom,2
1.24551E+018,04/02/2020,United States,2
1.24777E+018,04/08/2020,United States,0
1.24983E+018,04/13/2020,United States,0
1.25512E+018,04/28/2020,United States,2
1.25538E+018,04/29/2020,United States,2
1.25557E+018,04/29/2020,United Kingdom,2
1.25622E+018,05/01/2020,United States,2
1.2573E+018,05/04/2020,United States,2
1.24627E+018,04/04/2020,United States,2
1.2466E+018,04/05/2020,United States,0
1.24736E+018,04/07/2020,United States,2
1.25002E+018,04/14/2020,United States,0
1.25309E+018,04/22/2020,United States,0
1.25353E+018,04/24/2020,United States,2
1.25661E+018,05/02/2020,United States,0
1.24685E+018,04/05/2020,United States,2
1.24732E+018,04/07/2020,United States,2
1.25047E+018,04/15/2020,United States,2
1.25281E+018,04/22/2020,United States,0
1.25562E+018,04/29/2020,United States,0
1.24618E+018,04/03/2020,United States,2
1.24643E+018,04/04/2020,United States,2
1.2477E+018,04/08/2020,United States,0
1.24778E+018,04/08/2020,United States,2
1.24781E+018,04/08/2020,United Kingdom,2
1.24854E+018,04/10/2020,United States,2
1.24949E+018,04/13/2020,United States,2
1.2498E+018,04/13/2020,United States,2
1.24994E+018,04/14/2020,United Kingdom,2
1.25058E+018,04/16/2020,United States,2
1.25391E+018,04/25/2020,Mexico,2
1.25709E+018,05/03/2020,United States,0
1.24582E+018,04/02/2020,United Kingdom,2
1.24583E+018,04/02/2020,United States,0
1.24707E+018,04/06/2020,United States,2
1.25019E+018,04/14/2020,United States,0
1.25332E+018,04/23/2020,United Kingdom,2
1.24579E+018,04/02/2020,United States,0
1.24647E+018,04/04/2020,United Kingdom,2
1.25195E+018,04/19/2020,United Kingdom,0
1.25369E+018,04/24/2020,United States,2
1.25576E+018,04/30/2020,United States,0
1.25494E+018,04/28/2020,United States,2
1.2567E+018,05/02/2020,France,0
1.25231E+018,04/20/2020,United States,0
1.25424E+018,04/26/2020,United States,2
1.25513E+018,04/28/2020,United States,0
1.25534E+018,04/29/2020,United States,0
1.25548E+018,04/29/2020,United Kingdom,2
1.25605E+018,05/01/2020,United States,2
1.24672E+018,04/05/2020,United Kingdom,2
1.2517E+018,04/19/2020,United States,2
1.25295E+018,04/22/2020,United States,2
1.25734E+018,05/04/2020,Mexico,2
1.25833E+018,05/07/2020,United States,2
1.24685E+018,04/05/2020,United States,0
1.24731E+018,04/06/2020,United States,0
1.25029E+018,04/15/2020,United States,0
1.25062E+018,04/16/2020,United States,2
1.25082E+018,04/16/2020,United States,2
1.25273E+018,04/21/2020,United States,2
1.24546E+018,04/01/2020,United States,0
1.24552E+018,04/02/2020,United States,2
1.24588E+018,04/03/2020,Mexico,2
1.24887E+018,04/11/2020,United States,2
1.25075E+018,04/16/2020,United Kingdom,2
1.25076E+018,04/16/2020,United States,2
1.25231E+018,04/20/2020,United States,0
1.25577E+018,04/30/2020,United Kingdom,2
1.24539E+018,04/01/2020,United States,2
1.24576E+018,04/02/2020,United States,2
1.2478E+018,04/08/2020,United States,2
1.24838E+018,04/09/2020,United States,2
1.253E+018,04/22/2020,United States,2
1.2535E+018,04/24/2020,United States,2
1.25449E+018,04/26/2020,United States,0
1.25531E+018,04/29/2020,United States,2
1.25554E+018,04/29/2020,United States,2
1.25669E+018,05/02/2020,United States,0
1.25893E+018,05/09/2020,United States,2
1.24551E+018,04/02/2020,United States,0
1.24667E+018,04/05/2020,United States,2
1.24754E+018,04/07/2020,United Kingdom,2
